"est" "set" "NA"
"2526" 0.785481048677466 5 3
"2527" 0.803350817859499 5 3
"2528" 0.785481048677466 5 3
"2529" 0.393415782846632 5 2
"2530" 0.829290502617131 5 3
"2531" 0.389462587367679 5 2
"2532" 0.47226842712122 5 2
"2533" 0.676412931137619 5 3
"2534" 0.325593078081565 5 1
"2535" 0.380876426921644 5 2
"2536" 0.608536903883954 5 2
"2537" 0.716342676972116 5 3
"2538" 0.283583149163327 5 1
"2539" 0.603714151004665 5 2
"2540" 0.584419191509304 5 2
"2541" 0.428206408762519 5 2
"2542" 0.873007522780031 5 3
"2543" 0.562084289812456 5 2
"2544" 0.497740079489815 5 2
"2545" 0.661773180614527 5 3
"2546" 0.635064799378076 5 3
"2547" 0.791543123347394 5 3
"2548" 0.513852615487121 5 2
"2549" 0.562084289812456 5 2
"2550" 0.683079530769864 5 3
"2551" 0.42169894178149 5 2
"2552" 0.799576975180435 5 3
"2553" 0.432255825039672 5 2
"2554" 0.462580816891708 5 2
"2555" 0.602552121874167 5 2
"2556" 0.856243360541166 5 3
"2557" 0.829290502617131 5 3
"2558" 0.683079530769864 5 3
"2559" 0.612605286368435 5 2
"2560" 0.513852615487121 5 2
"2561" 0.37555024628641 5 2
"2562" 0.719078127130107 5 3
"2563" 0.675915707912473 5 3
"2564" 0.343202538260271 5 1
"2565" 0.617665777741304 5 2
"2566" 0.417180892672861 5 2
"2567" 0.512181824478285 5 2
"2568" 0.731098577051589 5 3
"2569" 0.440456846941047 5 2
"2570" 0.427141746595897 5 2
"2571" 0.701814951492122 5 3
"2572" 0.442955489537279 5 2
"2573" 0.597658126971291 5 2
"2574" 0.731098577051589 5 3
"2575" 0.593906896082671 5 2
"2576" 0.403009327525633 5 2
"2577" 0.597658126971291 5 2
"2578" 0.572330730743721 5 2
"2579" 0.603714151004665 5 2
"2580" 0.482013399820405 5 2
"2581" 0.639803762877125 5 3
"2582" 0.494657746733607 5 2
"2583" 0.434550867711855 5 2
"2584" 0.820497642676076 5 3
"2585" 0.59870944977225 5 2
"2586" 0.786207231821019 5 3
"2587" 0.605215204239737 5 2
"2588" 0.597658126971291 5 2
"2589" 0.812196943297096 5 3
"2590" 0.603714151004665 5 2
"2591" 0.806512986504684 5 3
"2592" 0.808873927170561 5 3
"2593" 0.804462193405855 5 3
"2594" 0.59870944977225 5 2
"2595" 0.301679213603286 5 1
"2596" 0.846347959891523 5 3
"2597" 0.481965291638787 5 2
"2598" 0.713170701928243 5 3
"2599" 0.522805135671341 5 2
"2600" 0.359224844694516 5 1
"2601" 0.675915707912473 5 3
"2602" 0.701814951492122 5 3
"2603" 0.613193157188306 5 2
"2604" 0.340361438490268 5 1
"2605" 0.32616239268058 5 1
"2606" 0.47226842712122 5 2
"2607" 0.362917591479013 5 1
"2608" 0.624266849766538 5 2
"2609" 0.678903328848235 5 3
"2610" 0.73393507643359 5 3
"2611" 0.678903328848235 5 3
"2612" 0.603714151004665 5 2
"2613" 0.848233929583501 5 3
"2614" 0.48922993709877 5 2
"2615" 0.512181824478285 5 2
"2616" 0.442955489537279 5 2
"2617" 0.482013399820405 5 2
"2618" 0.482013399820405 5 2
"2619" 0.442955489537279 5 2
"2620" 0.389462587367679 5 2
"2621" 0.828284297744501 5 3
"2622" 0.625217387268036 5 3
"2623" 0.385196044048299 5 2
"2624" 0.47226842712122 5 2
"2625" 0.396172062655893 5 2
"2626" 0.513852615487121 5 2
"2627" 0.465523851462006 5 2
"2628" 0.489347438975852 5 2
"2629" 0.57791449092816 5 2
"2630" 0.482013399820405 5 2
"2631" 0.381122972060035 5 2
"2632" 0.605215204239737 5 2
"2633" 0.513852615487121 5 2
"2634" 0.390724834790315 5 2
"2635" 0.634057766118801 5 3
"2636" 0.799585970604537 5 3
"2637" 0.428206408762519 5 2
"2638" 0.704871371711118 5 3
"2639" 0.664750308217455 5 3
"2640" 0.489431449331173 5 2
"2641" 0.806385667599875 5 3
"2642" 0.686788436035023 5 3
"2643" 0.661773180614527 5 3
"2644" 0.489743940583359 5 2
"2645" 0.380876426921644 5 2
"2646" 0.686788436035023 5 3
"2647" 0.815604177310914 5 3
"2648" 0.73255544101103 5 3
"2649" 0.37555024628641 5 2
"2650" 0.57791449092816 5 2
"2651" 0.605215204239737 5 2
"2652" 0.625217387268036 5 3
"2653" 0.450334519527721 5 2
"2654" 0.637098098547734 5 3
"2655" 0.450334519527721 5 2
"2656" 0.403009327525633 5 2
"2657" 0.29145385455228 5 1
"2658" 0.661773180614527 5 3
"2659" 0.817998461266937 5 3
"2660" 0.798456907557115 5 3
"2661" 0.787166795148995 5 3
"2662" 0.489743940583359 5 2
"2663" 0.632255759552017 5 3
"2664" 0.482013399820405 5 2
"2665" 0.473798937879861 5 2
"2666" 0.80276235204544 5 3
"2667" 0.629436503833424 5 3
"2668" 0.326667589697978 5 1
"2669" 0.678903328848235 5 3
"2670" 0.892292846554205 5 4
"2671" 0.787166795148995 5 3
"2672" 0.603748086521211 5 2
"2673" 0.513852615487121 5 2
"2674" 0.818954882913605 5 3
"2675" 0.434550867711855 5 2
"2676" 0.73255544101103 5 3
"2677" 0.856243360541166 5 3
"2678" 0.799576975180435 5 3
"2679" 0.513852615487121 5 2
"2680" 0.385196044048299 5 2
"2681" 0.817896769334705 5 3
"2682" 0.625217387268036 5 3
"2683" 0.746453953741865 5 3
"2684" 0.629436503833424 5 3
"2685" 0.359076299657867 5 1
"2686" 0.403009327525633 5 2
"2687" 0.829290502617131 5 3
"2688" 0.676412931137619 5 3
"2689" 0.393197931678665 5 2
"2690" 0.562084289812456 5 2
"2691" 0.808873927170561 5 3
"2692" 0.612605286368435 5 2
"2693" 0.678903328848235 5 3
"2694" 0.589868656477518 5 2
"2695" 0.820497642676076 5 3
"2696" 0.462580816891708 5 2
"2697" 0.482013399820405 5 2
"2698" 0.603748086521211 5 2
"2699" 0.401774116410948 5 2
"2700" 0.394775310475117 5 2
"2701" 0.365956766444847 5 1
"2702" 0.635064799378076 5 3
"2703" 0.800210301374807 5 3
"2704" 0.389462587367679 5 2
"2705" 0.635064799378076 5 3
"2706" 0.594793683897926 5 2
"2707" 0.497740079489815 5 2
"2708" 0.47226842712122 5 2
"2709" 0.4172876280043 5 2
"2710" 0.639803762877125 5 3
"2711" 0.306750664944367 5 1
"2712" 0.489347438975852 5 2
"2713" 0.4172876280043 5 2
"2714" 0.624266849766538 5 2
"2715" 0.809939207059534 5 3
"2716" 0.365956766444847 5 1
"2717" 0.815555178713774 5 3
"2718" 0.804462193405855 5 3
"2719" 0.608536903883954 5 2
"2720" 0.87554071469977 5 4
"2721" 0.860297712101317 5 3
"2722" 0.713924685055455 5 3
"2723" 0.497740079489815 5 2
"2724" 0.701814951492122 5 3
"2725" 0.808873927170561 5 3
"2726" 0.572330730743721 5 2
"2727" 0.883344285399053 5 4
"2728" 0.336804468463486 5 1
"2729" 0.671533429614623 5 3
"2730" 0.713170701928243 5 3
"2731" 0.846347959891523 5 3
"2732" 0.678903328848235 5 3
"2733" 0.491571222719006 5 2
"2734" 0.846347959891523 5 3
"2735" 0.598703949873662 5 2
"2736" 0.325235416073019 5 1
"2737" 0.667402036273883 5 3
"2738" 0.403009327525633 5 2
"2739" 0.608536903883954 5 2
"2740" 0.594793683897926 5 2
"2741" 0.716342676972116 5 3
"2742" 0.383809463344101 5 2
"2743" 0.625217387268036 5 3
"2744" 0.306750664944367 5 1
"2745" 0.667402036273883 5 3
"2746" 0.608536903883954 5 2
"2747" 0.393415782846632 5 2
"2748" 0.73393507643359 5 3
"2749" 0.667402036273883 5 3
"2750" 0.715775597982434 5 3
"2751" 0.869654742360576 5 3
"2752" 0.812675208475184 5 3
"2753" 0.465464927077937 5 2
"2754" 0.497740079489815 5 2
"2755" 0.811234745311115 5 3
"2756" 0.4172876280043 5 2
"2757" 0.489347438975852 5 2
"2758" 0.661773180614527 5 3
"2759" 0.817998461266937 5 3
"2760" 0.385364548236748 5 2
"2761" 0.634057766118801 5 3
"2762" 0.634057766118801 5 3
"2763" 0.624266849766538 5 2
"2764" 0.796965243555301 5 3
"2765" 0.489743940583359 5 2
"2766" 0.639803762877125 5 3
"2767" 0.512181824478285 5 2
"2768" 0.385364548236748 5 2
"2769" 0.389462587367679 5 2
"2770" 0.728951024775144 5 3
"2771" 0.671533429614623 5 3
"2772" 0.845142509918887 5 3
"2773" 0.522805135671341 5 2
"2774" 0.634057766118801 5 3
"2775" 0.4172876280043 5 2
"2776" 0.497740079489815 5 2
"2777" 0.328561201720151 5 1
"2778" 0.391570512116823 5 2
"2779" 0.57791449092816 5 2
"2780" 0.465523851462006 5 2
"2781" 0.701814951492122 5 3
"2782" 0.843489243083219 5 3
"2783" 0.522805135671341 5 2
"2784" 0.632255759552017 5 3
"2785" 0.698664396522567 5 3
"2786" 0.813352085022917 5 3
"2787" 0.394775310475117 5 2
"2788" 0.815555178713774 5 3
"2789" 0.682493225565528 5 3
"2790" 0.673192440585464 5 3
"2791" 0.635064799378076 5 3
"2792" 0.489347438975852 5 2
"2793" 0.786207231821019 5 3
"2794" 0.828614444661133 5 3
"2795" 0.434550867711855 5 2
"2796" 0.593906896082671 5 2
"2797" 0.29776299079226 5 1
"2798" 0.667402036273883 5 3
"2799" 0.682493225565528 5 3
"2800" 0.602552121874167 5 2
"2801" 0.32523474462804 5 1
"2802" 0.683079530769864 5 3
"2803" 0.517371014783254 5 2
"2804" 0.326667589697978 5 1
"2805" 0.603748086521211 5 2
"2806" 0.610307949074786 5 2
"2807" 0.828614444661133 5 3
"2808" 0.521398983831036 5 2
"2809" 0.522805135671341 5 2
"2810" 0.393197931678665 5 2
"2811" 0.795010523315141 5 3
"2812" 0.489431449331173 5 2
"2813" 0.562084289812456 5 2
"2814" 0.59870944977225 5 2
"2815" 0.682535502099337 5 3
"2816" 0.385196044048299 5 2
"2817" 0.661773180614527 5 3
"2818" 0.829290502617131 5 3
"2819" 0.847904610576263 5 3
"2820" 0.635064799378076 5 3
"2821" 0.517371014783254 5 2
"2822" 0.347238741331278 5 1
"2823" 0.381122972060035 5 2
"2824" 0.47226842712122 5 2
"2825" 0.442955489537279 5 2
"2826" 0.48952614806029 5 2
"2827" 0.832293385922818 5 3
"2828" 0.624266849766538 5 2
"2829" 0.417180892672861 5 2
"2830" 0.744272927445192 5 3
"2831" 0.589868656477518 5 2
"2832" 0.396172062655893 5 2
"2833" 0.786207231821019 5 3
"2834" 0.731098577051589 5 3
"2835" 0.584419191509304 5 2
"2836" 0.32523474462804 5 1
"2837" 0.661773180614527 5 3
"2838" 0.494657746733607 5 2
"2839" 0.625217387268036 5 3
"2840" 0.610307949074786 5 2
"2841" 0.827245295127565 5 3
"2842" 0.328632049190891 5 1
"2843" 0.73255544101103 5 3
"2844" 0.59870944977225 5 2
"2845" 0.465523851462006 5 2
"2846" 0.877443492477548 5 4
"2847" 0.664750308217455 5 3
"2848" 0.47226842712122 5 2
"2849" 0.812196943297096 5 3
"2850" 0.473798937879861 5 2
"2851" 0.396593017395385 5 2
"2852" 0.326667589697978 5 1
"2853" 0.517371014783254 5 2
"2854" 0.593906896082671 5 2
"2855" 0.678903328848235 5 3
"2856" 0.450334519527721 5 2
"2857" 0.365956766444847 5 1
"2858" 0.678903328848235 5 3
"2859" 0.389462587367679 5 2
"2860" 0.325235416073019 5 1
"2861" 0.795010523315141 5 3
"2862" 0.836067549285899 5 3
"2863" 0.572330730743721 5 2
"2864" 0.594793683897926 5 2
"2865" 0.667402036273883 5 3
"2866" 0.48922993709877 5 2
"2867" 0.791946082641565 5 3
"2868" 0.678903328848235 5 3
"2869" 0.711234473133292 5 3
"2870" 0.851111719859421 5 3
"2871" 0.359224844694516 5 1
"2872" 0.605215204239737 5 2
"2873" 0.491571222719006 5 2
"2874" 0.396172062655893 5 2
"2875" 0.799576975180435 5 3
"2876" 0.704871371711118 5 3
"2877" 0.534286102318912 5 2
"2878" 0.629436503833424 5 3
"2879" 0.799470775898542 5 3
"2880" 0.806385667599875 5 3
"2881" 0.608536903883954 5 2
"2882" 0.577044903420216 5 2
"2883" 0.632255759552017 5 3
"2884" 0.521398983831036 5 2
"2885" 0.617665777741304 5 2
"2886" 0.817487180310202 5 3
"2887" 0.635064799378076 5 3
"2888" 0.861492430884888 5 3
"2889" 0.393415782846632 5 2
"2890" 0.744272927445192 5 3
"2891" 0.673192440585464 5 3
"2892" 0.845956982539221 5 3
"2893" 0.892181836132897 5 4
"2894" 0.602552121874167 5 2
"2895" 0.603714151004665 5 2
"2896" 0.462580816891708 5 2
"2897" 0.861492430884888 5 3
"2898" 0.417180892672861 5 2
"2899" 0.382455912057594 5 2
"2900" 0.639803762877125 5 3
"2901" 0.701814951492122 5 3
"2902" 0.806385667599875 5 3
"2903" 0.521398983831036 5 2
"2904" 0.393408721937384 5 2
"2905" 0.577044903420216 5 2
"2906" 0.434550867711855 5 2
"2907" 0.427141746595897 5 2
"2908" 0.481965291638787 5 2
"2909" 0.512181824478285 5 2
"2910" 0.634057766118801 5 3
"2911" 0.791543123347394 5 3
"2912" 0.396593017395385 5 2
"2913" 0.450334519527721 5 2
"2914" 0.47226842712122 5 2
"2915" 0.325968689281292 5 1
"2916" 0.664750308217455 5 3
"2917" 0.489431449331173 5 2
"2918" 0.517371014783254 5 2
"2919" 0.861528920182525 5 3
"2920" 0.813116985883284 5 3
"2921" 0.617665777741304 5 2
"2922" 0.682535502099337 5 3
"2923" 0.489743940583359 5 2
"2924" 0.603748086521211 5 2
"2925" 0.29059112986424 5 1
"2926" 0.825664197873565 5 3
"2927" 0.673192440585464 5 3
"2928" 0.603714151004665 5 2
"2929" 0.305174624841597 5 1
"2930" 0.706876010299948 5 3
"2931" 0.713170701928243 5 3
"2932" 0.882750482895382 5 4
"2933" 0.676412931137619 5 3
"2934" 0.883344285399053 5 4
"2935" 0.629436503833424 5 3
"2936" 0.869654742360576 5 3
"2937" 0.605215204239737 5 2
"2938" 0.517371014783254 5 2
"2939" 0.462674497577254 5 2
"2940" 0.393408721937384 5 2
"2941" 0.440456846941047 5 2
"2942" 0.462580816891708 5 2
"2943" 0.632255759552017 5 3
"2944" 0.815555178713774 5 3
"2945" 0.389462587367679 5 2
"2946" 0.517371014783254 5 2
"2947" 0.465464927077937 5 2
"2948" 0.391570512116823 5 2
